id,body
f35cb0b0-8ea9-41f0-8ec9-5939c00bbd21,Hey there Miss [Her Name]. What kind of trouble did you get into this weekend? 🙃
cf794891-9ffb-43b6-98e9-2f053a6cfd49,What’s your most embarrassing moment? 
d96b2179-7f2a-4dd1-8cd3-71dd254ee341,Would it be a deal breaker if I were a Justin Bieber fan? 
93f0a101-5c5b-420f-88fc-f2c50d639222,Don't eat any candy this Halloween. You look sweet enough already 😇
a7bc243c-5d63-4f8c-aedd-731eb6b4f6d2,What are your guilty pleasures?
40bb7d9c-c529-4bb6-b3f3-8f4e9a859e56,"Hey, could you help me? I'm trying to help my little nephew with his math homework and I can't figure out the answer 📚📈  1 x (your phone number) = ?"
5ffdc89e-a172-4638-b7a0-406c57b881ff,I see that your hair is straight in one photo and wavy in the other. How is it naturally? I like them both :) But one IS better...
6a4503a7-2be9-4e40-88b8-f6f0f696f739,Frozen food round-up: potstickers or pizza?
0b1ae8e8-7e40-4cc5-8e38-01ab2f3548e9,"This might be TMI, but I own way too many ___"
d7e25eb1-1ae8-463a-8b83-79489e8b8850,“Borkborkbork is that my new hooman!” - my dog when I showed him your insta. Promised him I’d at least message you… Happy Monday - you’re cute. 
76abd759-090c-4dc1-a2d8-11e8c739fe97,Hey :) Just thinking about you 
11eb17c8-95eb-4c5f-aab5-7f547143cef5,What would you rather discuss on our first date: Politics or Religion? I like to live on the edge
86de68f5-79ec-4414-9321-438a98878228,You always this good at messaging? 😉
9290d249-0b21-47cc-a01a-ef892ab433cc,"Excuse me, but do you by any chance know how to do magic? Because when I look at you everyone else dissapears 🪄💨"
9c3c7caa-b87d-465a-9464-4ff8edad13cc,Hey
dfe57ddd-7874-4d04-9d05-25f33e4a699a,Do you ever lay looking up at the stars and just think about your life?
f7c08181-474c-4ced-962f-950e1d798159,Looks like you have an awesome circle of friends! What do they like about you the most?
1fce3800-446d-48cf-a5f0-9b698ae69f62,boys
1f4067e5-37b4-48d1-89f9-fa7db270e573,I say let's hop to the important stuff -- what's your favorite ski lodge?
b1c977d5-40e4-4b08-a597-42c96f74e2f3,What's one thing you learned from your ex?
f628de8b-4c5c-423c-9f26-61bed3754bdc,Press 6 for movies and chill \nPress 7 to bring home for the holidays / cuffing season \nPress 8 to become vacation/travel buddies \nPress 10 to be my badass wingwoman \nPress 11 to start a business together  \nPress 12 to speak to a representative \n
e29e11ee-704f-439c-85b7-95793a555426,you have beautiful eyes
b08cb92e-8d47-4c10-a196-967ab9c51038,"Are you a glamping type, pitch-a-tent type, or sleep-naked-under-a-bear-robe type?"
53744fb3-705e-466a-8583-7050b9ff6417,"Do you think 2020 can get any worse? Wait—don't answer that! Ok nvm, I have to know"
ca8ad569-ed67-4fb7-95af-af4dbabdd8cc,"Just a heads up, I'm an aspiring dog step-parent so here's hoping this works out"
08dba8a4-347b-4155-a1df-9d51bfc84841,You seem to be the kind of person who makes the best of any situation.
424880ac-c74f-4997-b2bb-d2be8c872635,How’s it going 
a1f8f127-790f-4771-98bb-f669c7885e37,I love your profile. I feel like I can really get to know you.
bc3b9ea4-ee46-4876-8bcd-e07dddced4d6,Did I miss something? The vibe I'm getting is that something is off
e5e9d632-afd2-4121-a81e-b0aca4700a22,Hi 
4cb84524-f972-4c0e-a87b-50821d71303a,"If you could travel to one place in the world for a guaranteed great time, where would it be and who would you take?"
afc35e18-73a0-467e-a6d0-02c8be804370,Maybe. But you're going to have to convince me
d22abddf-efc8-4b0c-8261-a262b298f725,Choose a dream job: Velociraptor Trainer or Catalina wine mixer musician?
8ef901ea-1ef6-40e9-8d38-4f745554bdf8,"Ooo, strong disagree. This could be a dealbreaker haha"
9e69d089-c3a5-4ad9-9df9-1141470cd525,I am single 
e3fc1c52-0015-4845-baa0-cd7f5f9597c0,"Sunday priorities: exercise, sleep, or aggressive mimosas?"
6a8e3296-ddf7-47ec-a770-e014d246c026,What’s one place you’ve always wanted to visit and should we go together on Google Maps rn? Zoom > screenshare > we're there! 
26f4eda0-bb8a-4dbe-80ca-a21068128604,I’m staring at the vending machine right now waiting for my laundry to finish￼ lol
20746266-f2f1-4f65-be1a-37cd8d6a13be,"I love your smile, that's what drew me to you 💛"
a69c8464-f283-4e41-a939-ef3be1cb7de2,Looks like you're a tennis player? Would love to serve a couple balls into your court sometime 😬
c51b6c2c-43aa-49af-8632-7a628259f38c,Describe your “perfect” day from morning to night ... \n
099f8746-2448-46e9-8515-c76f72b87829,"Boxers, briefs, or commando? ;)"
d24b6d4d-e40e-4ee4-8bc8-6fc947b81e06,I think I understand. Can you say it another way?
4b815d2a-5546-4baf-9421-22a2600be87c,What's your favorite thing to do in the summer?
f964ef7c-f143-4dac-8d21-769d5be5b52d,Should he take us for a walk for our first date (6 feet apart of course)
a16547a8-26fa-4af1-9e27-ef033b1ecbcf,Mid-week check - how is it going so far? How do you want the rest of the week to look?
08c6b201-c3c7-44a6-a41a-4ad48d78510d,"Before we get in too deep, I wanted to let you know I'm not looking for anything too serious right now. Is that ok with you?"
c749879a-dbcc-40c8-af1d-60d42ff4f61d,How much vaccine ya got in ya
3757990f-7aa2-43c7-9f11-9282ac3c71e2,Connect
6e275049-6675-4538-8d93-bea8984a3857,"I’ve lived in bigger cities like Chicago and Dallas, the suburbs, and out in the country on a dairy farm, milking cows, driving tractor, bailing hay, and picking stones *"
a441c2fd-bbe4-408b-9958-2b2326470689,Describe yourself in five emojis!
ff4448d9-d742-40bc-b74d-80b1b505bd81,What's been keeping you (mostly) sane during quarantine? 
17d6d2e7-acfc-4258-8e55-55756951b68b,"Lebron or Jordan? If neither, please explain."
d9b86dc5-dd33-470c-b44a-2f9803c5f639,"Finish this one… Saturdays are for ________, but Sundays are for________"
24775568-a88e-4c58-9bab-8de9a3871ce9,This new Katy Perry is growing on me and I’m not sure how to feel about it
249fa841-9714-4f85-a9df-c2ca269dab83,"What do you say to a picnic, champagne, you, and me? Whether we stay 6 feet apart is up to you 😇😇"
a606af88-c093-47bf-b3ff-57830c4f0a49,Let’s skip to the important stuff. If you were a yoga pose what would you be?
83b30bba-0293-49e3-ab5e-4df6d30f69c7,I like your style. Would you ever consider modeling for me in a non-creepy way?
3e68f052-8feb-4269-8c1c-328ec50b70e5,I’m a pretty useless texter. Would you fancy doing something fun and/or romantic in-person or trying one of these zoom call date thingamajigs?
f11f970b-4317-4e5e-8de8-cbf95a39f0bc,"Hmm, I wonder if you're as fun as you seem 😉"
3a4f4a18-81bc-4272-9aa1-988a62ef7e74,Is it just me or is it always Monday?
50545c67-b2d0-461a-a8fb-c3e047b9faf6,Hi
129f2eff-051d-4e6d-bdca-6f5e1739ee14,I like your style. Care to join me?
2f052af2-c209-4a8d-90d1-1abb28060b78,"Before you begin taking on passengers, it pays to know where your plane is headed [next]"
1588ee34-2379-46e6-b4b4-0b19058126cc,Are you a planner or a spur-of-the-moment type? Important to know when I take you out 😉☺️
f7bbf12f-f269-4227-8578-91c9fb40cf87,new
bdb0be72-3e1b-4137-af74-6adb1e07453e,"Hey there, glad we matched, cause there's something special about you. "
279ded95-a0bf-40de-9111-d9873e29b498,Why do I feel like I’ve known you for years when it’s been hours?
efc79bda-c747-46fc-9d40-208bf935d526,There is no end to the number of stories you can tell yourself and assumptions you can make about the person you’re chatting up [next]
53049aec-59a5-4f42-ac7a-ef7c06f6ffb7,"Your profile is 💯, your pics are 💯, and you seem like a fun person to be around. I'd love to get to know you better."
a5c65995-d1e2-4795-aa88-520676897ee1,Heyyyy... I have a secret for you ... \n\nDelete: \n(response: I have a crush on .... shhh don’t tell) 
b30276ff-322f-49b4-975d-5cf642027bc2,Elon Musk gives you a free round-trip ticket to Mars but your chance of death is 25%. Do you go?
55df8d6e-420e-4ddb-ae05-d8848fd695d6,"I know we don't know each other yet, but my crystal ball tells me you're special. And I always trust my intuiti... crystal ball :)"
f4b9de3f-8325-4891-880d-52e227c6dc53,You have a knack for making people feel comfortable and you are able to hold a conversation with anyone
ca3e1b31-0ccc-4234-b8c1-d35eb5b47307,Biggie or Tupac? This is a life or death question...
dd6f7663-e019-4783-9404-b9b1c0bf9dce,Nice photo of you at the _______. Is that your way of telling me to take you there for our first date?
ba3149ab-30ba-4c65-a4ae-72d7531ca619,"I gotta be honest, you were the match I was hoping for all day :)"
68dbe9bf-aa78-4d6b-baeb-bcfe6a913d14,Can you please tell your dog their mom is hot?\nthanks 😌
e6d32d70-3886-4031-8819-f563da4ffccf,I’ve had fun talking to you. How about we meet up for a coffee sometime next week? What’s your number?
d4bcf8f8-c6ed-497e-bccf-dcd085d31a4a,"In your honest opinion, who's the hottest Hanson brother? 💁🏼‍♂️💁🏼‍♂️💁🏼‍♂️"
fc6c8f9e-7ccc-4500-baa3-da792dc6322c,We all have that aunt/uncle who only comes around during the holidays... who's yours?
7926f22c-0e28-4288-a7ae-049088f89db3,Wanna play a game with me?
afdc7e32-e5e9-4792-b601-83317b9e6281,"If you had to describe yourself in 3 emojis, which 3 would you choose?"
439d5601-af0c-45a1-8ebe-016e533c1778,Condense your life story into 5 words. I’ll go second
15d859b8-4ba1-40f9-9d6c-dff7eba03ff0,"on a scale of (000)-000-0000 to (999) 999-9999, how much did I make you laugh?\n"
52fccac3-2fe7-4aa1-9198-1458d3f0f207,Have you ever taken the 16 Personalities test online? I found it to be wayyy too accurate
b8babc24-c993-4f20-8508-e3f2b00b9f59,"What’s up gangsta, how’s the thug life?"
2ab5c44b-7331-44e7-9af0-6ced4974e8f7,How many cups of coffee do you need to get your morning started?
033ac798-965c-483a-b594-b44bcc097384,"Bottom line: when this is all over and you’re on a date and they seem awkward, give them a little grace - hopefully they’ll do the same for you"
b364c829-b8db-43cb-8dec-cf12bc3c9e52,Is it ever acceptable to put up Christmas lights before Thanksgiving?
a17efc83-8d99-427f-bb0f-c07b590bb428,I am thoroughly enjoying your profile! You seem like you are fun to talk to. What are you up to this weekend?
b4bf27c3-fa2d-4a9f-bae7-c371012ab339,I only tend to date one person at a time. How does that make you feel?
b1be0ed6-03ab-4af3-823a-1d2e2483dfe9,Ruin me please.  Respectfully
9d7266e4-3e60-4874-bb49-1a32abed5f1b,You have such a sexy smile
dc64dd10-7779-4e6d-af98-c6aa94443cb4,ty
0eec50b3-4682-4c34-9c51-208d4694dd20,"When I see you smile, I can't help but smile back at you"
e93327e5-aa43-4cea-8e3a-f3bafd0c11b1,Name three things you and your partner appear to have in common.
d493618e-26a9-44db-bb21-d68042066883,What's your Zodiac sign? I'm a Gemini... I wonder if our stars align ✨😊
3ad4b1b1-e1e5-4ada-8035-33bc71f054d8,What’s Forrest Gump’s password? 1forrest1
4bf4c6bd-5c9d-4ea3-95c7-cc318a728f56,Why should I let you be the lucky one who breaks my heart
2ba2272d-a169-4b8b-b9a6-23eb27325e15,"🍟, 🧀 or 🌮?"
1f436387-959c-4827-b0bb-92ec19017fbb,"I keep catching myself thinking about you. You are like productivity cryptonite, you know that"
a6da66bb-f0db-44f4-b435-6d365f965504,Oh haha. It’s a keyboard app that suggests what to say. Does that bother you?
61d7b467-ac48-41e8-a3e3-f5d9d5f63ebf,Jj
a395fc0b-a587-48b5-9a8e-d60e6266f793,Bitch im not Mike jones stop blowin up my phone!
19b05c03-e76f-4322-8201-0ee3e55ba8c1,"Pizza or pasta, tacos or burritos, burgers or fried chicken? Heads up, I will judge you"
161ba3f4-b15e-4f03-9916-6038397beff3,I like how your eyes light up when you talk about your passion.
1fc93e92-f7a9-491d-bb23-1ecd7e3460ff,"Remember that song Friday by Rebecca Black? Looking back on it, it had a really profound impact on my life"
00bc4111-8ac4-4896-bb58-93388814378c,16/10 would become person wearing matching sweaters with your dog (with permission of course)
fa12f416-5f2c-4c0f-bd3e-f0dca48b3f82,What was the best vacation you’ve ever had & what was your most memorable day & moment there? \n
9cc5e4b5-8da8-4154-b352-e3dd6fdee404,I've been cast as the next Bachelor. How will you get out of the limo on my season?
072abe3b-0785-49f6-bd95-7308a40e609c,Hi I’m doing a survey of which pickup lines girls think is the worst.\nA. Is it hot in here? Or is it just you?\nB. Did it hurt when you fell from heaven?\nC. Are you a campfire? Because you’re hot and I want s’more.\nD. Hi I’m doing a survey of which pickup lines girls think is the worst
8afa0021-46fe-4d07-9053-afc78b20920b,"What’s your speciality? Mine is encouraging, counseling, protecting, & building relationships with people. What’s yours? \n"
d698f2e1-5dc9-47bd-a1de-9ed81aa10e25,Amanda 
89213194-8dd8-4b13-95db-1c521263c169,Would you rather never have to hear about politics or sports again? 
a09932d2-3b0b-4f95-b91e-f0a4d3ae956c,"I don’t usually give my number to girls that I just met, but if you give me yours that will work :)"
67476a1e-a1b3-44d1-ba4f-74acdc830d35,Would you be so generous to give me a raincheck tonight?
82a831eb-2185-4d0f-be61-4ff0bd0fdb26,"I see where you're coming from, but I don't think I agree. What makes you feel that way?"
3ff32093-74d2-4fb0-8f0b-17e490f4c5c8,"It's a bit of a marathon, so grab some egg nog, hunker down with someone you want to love & read the RULES!!"
da90ebe9-ea79-4f0e-8e6c-e44d2c528a48,You must be really thoughtful - I really appreciate you putting so much thought into your response! 🤗
9e23b43c-8772-44a4-88a0-4ae1cfa3285b,Thursday happy hour recs?
8fd3bf66-73e3-451c-99cc-bfc625aae0cd,Intelligent\nLively\nAmbitious\nBold\nResponsible\nTexts with gusto & unrivalled speed\nDriven\nKind\nPassionate\nBubbly\nGreat conversationalist\nA tad neurotic \nWelcoming hostess\nLoving \nBrilliant\n
3a487b59-e27e-4d9c-8202-f39ce6fc05ae,"In your opinion, what is your proudest moment of your life or like you’re biggest accomplishment so far? Anything stand out? "
b452fce7-b4d6-4d18-ae02-0b37e704980b,"Reese’s cups, grandma’s cookies, and Cheez-Its￼"
34dce10f-4c3e-4cea-9670-6a6b893353ef,"If someone gave you $10,000 to donate to a cause you're passionate about, which one would you choose?"
e1b5b0f1-a1d1-45cb-8bdc-8b5992cc1d68,What's the best compliment someone has ever given you?
f6174a0d-de6a-475a-bb2f-5072d07c431e,What was the best part of your week?
d98a2225-cfa9-4ada-9cfa-58dba9cf3769,Hi Bailey ☺️ There's something about your eyes. Like you know something that nobody else does...
792e9169-fb4d-4354-83fe-83b6adee8315,Am I being punk’d? How long until Ashton Kutcher shows up and is it also the early 2000s?
